a1,a2,c,co_cmt_cnt,co_issue_cnt,date,ic,nc,pc
jreback,rhaskett,4,7,1,2014-07,1,0,1
jreback,rhendric,2,4,1,2017-05,0,0,0
jreback,rhendric,7,10,2,2017-06,0,0,0
jreback,rhiever,4,6,1,2016-01,0,0,0
jreback,rhstanton,7,17,3,2013-05,5,0,2
jreback,rhstanton,62,34,3,2013-06,3,0,9
jreback,rhstanton,8,9,1,2019-04,0,0,0
jreback,rhysjohnmiller,1,3,1,2017-07,0,0,1
jreback,ri938,1,2,1,2017-06,0,0,0
jreback,ri938,21,16,2,2017-07,1,0,0
jreback,richard-bibb,2,4,1,2017-04,0,0,0
jreback,richardwu0,6,5,1,2014-01,0,0,0
jreback,ringw,25,12,1,2015-08,1,0,0
jreback,rinoc,1,2,1,2015-09,0,0,1
jreback,rinoc,2,3,1,2016-02,0,0,0
jreback,ritwickdsouza,2,4,1,2017-02,0,0,0
jreback,rjurney,6,7,1,2013-11,0,0,0
jreback,rkern,7,14,3,2016-05,0,0,3
jreback,rkern,6,6,1,2016-08,0,0,0
jreback,rkyleg,1,2,1,2014-08,0,0,0
jreback,rla3rd,8,9,1,2013-04,1,0,2
jreback,rla3rd,1,2,1,2014-02,0,0,0
jreback,rladeira,2,4,1,2016-05,0,0,0
jreback,rmancy-smg,1,2,1,2016-10,0,1,0
jreback,rmancy-smg,1,3,1,2016-11,0,0,0
jreback,rmauriello,4,5,1,2013-03,0,0,0
jreback,rmihael,1,2,1,2018-05,0,0,0
jreback,rmorgans,2,5,1,2014-10,0,0,0
jreback,rmorgans,1,4,1,2014-11,0,0,1
jreback,rmorgans,0,3,1,2015-01,0,0,0
jreback,rmoutie,1,5,1,2016-05,1,0,1
jreback,rnelsonchem,1,3,1,2015-02,0,0,1
jreback,robbuckley,0,2,1,2017-12,0,0,0
jreback,robbuckley,37,16,1,2018-12,2,0,2
jreback,robbuckley,3,6,1,2019-01,0,0,0
jreback,robdmc,0,2,1,2015-10,0,0,0
jreback,robdmc,1,2,1,2015-11,0,0,0
jreback,robertmuil,4,4,1,2015-01,0,0,0
jreback,robertmuil,0,2,1,2015-02,0,0,0
jreback,robertwb,1,3,1,2016-10,0,0,0
jreback,robinsonjj,1,2,1,2017-04,0,0,0
jreback,robintw,6,6,1,2013-02,0,0,0
jreback,robintw,30,18,1,2013-03,6,2,4
jreback,robintw,3,8,2,2016-03,0,0,0
jreback,roblevy,0,4,1,2013-08,0,0,0
jreback,roblevy,2,5,1,2013-12,0,0,2
jreback,roblevy,0,5,1,2014-06,0,0,0
jreback,roblevy,8,12,2,2015-07,0,0,2
jreback,roblevy,3,5,1,2015-08,0,0,1
jreback,roblevy,5,6,1,2015-09,0,0,1
jreback,rockg,6,9,2,2013-07,0,0,0
jreback,rockg,59,35,3,2013-09,1,0,16
jreback,rockg,47,33,5,2013-10,0,0,4
jreback,rockg,15,13,3,2013-11,0,0,0
jreback,rockg,4,5,1,2013-12,0,0,0
jreback,rockg,14,17,3,2014-01,1,0,3
jreback,rockg,31,28,3,2014-03,0,0,18
jreback,rockg,81,34,4,2014-04,0,0,21
jreback,rockg,1,7,2,2014-05,0,0,0
jreback,rockg,23,20,3,2014-06,0,0,0
jreback,rockg,40,49,8,2014-07,5,2,5
jreback,rockg,126,81,10,2014-08,6,2,20
jreback,rockg,42,44,5,2014-09,1,0,6
jreback,rockg,43,40,8,2014-10,4,0,6
jreback,rockg,12,32,8,2014-11,0,0,0
jreback,rockg,5,6,1,2014-12,0,0,1
jreback,rockg,6,14,4,2015-01,0,0,0
jreback,rockg,4,13,3,2015-02,0,0,0
jreback,rockg,42,41,7,2015-03,0,0,15
jreback,rockg,18,25,4,2015-04,0,0,2
jreback,rockg,3,14,4,2015-05,1,0,0
jreback,rockg,0,3,1,2015-06,0,0,0
jreback,rockg,14,21,2,2015-07,0,0,0
jreback,rockg,3,4,1,2015-10,0,0,0
jreback,rockg,7,8,2,2015-11,0,0,0
jreback,rockg,24,23,4,2015-12,0,0,1
jreback,rockg,53,58,9,2016-01,4,0,10
jreback,rockg,0,2,1,2016-02,0,0,0
jreback,rockg,5,7,2,2016-03,0,0,0
jreback,rockg,4,7,1,2016-05,0,0,0
jreback,rockg,50,21,2,2016-08,0,0,0
jreback,rockg,26,16,2,2016-11,0,0,0
jreback,rockg,0,2,1,2016-12,0,0,0
jreback,rockg,4,6,1,2017-01,0,0,1
jreback,rockg,0,3,1,2017-06,0,0,0
jreback,rockg,1,2,1,2017-12,0,0,0
jreback,rockg,6,8,2,2018-01,0,0,1
jreback,rocurley,0,2,1,2016-04,0,0,0
jreback,roger-,6,9,1,2014-06,1,0,2
jreback,rogeriomgatto,0,2,1,2017-02,0,0,0
jreback,rohanp,25,24,4,2017-05,0,2,9
jreback,rohanp,6,9,1,2017-08,0,0,0
jreback,rojour,6,10,2,2017-03,0,0,0
jreback,rok,4,5,1,2018-12,0,0,0
jreback,roldugin,0,2,1,2014-12,0,0,0
jreback,roman-khomenko,6,5,1,2015-11,0,0,0
jreback,romanre,2,3,1,2013-06,0,0,0
jreback,rominf,14,18,2,2014-05,5,0,3
jreback,rominf,0,2,1,2014-06,0,0,0
jreback,rominf,0,3,1,2014-11,0,0,0
jreback,ron819,0,3,1,2018-07,0,0,0
jreback,ron819,2,4,2,2018-09,0,0,0
jreback,ron819,3,6,3,2018-12,0,0,0
jreback,ronenabr,3,5,2,2013-05,0,0,0
jreback,rontho1992,0,2,1,2016-01,0,0,0
jreback,rookiedk,0,2,1,2018-11,0,0,0
jreback,rosnfeld,3,6,1,2013-12,0,0,3
jreback,rosnfeld,1,2,1,2014-01,0,0,1
jreback,rosnfeld,140,77,7,2014-03,8,1,15
jreback,rosnfeld,14,14,2,2014-04,2,0,0
jreback,rosnfeld,35,24,2,2014-05,0,0,23
jreback,rosnfeld,28,30,4,2014-06,0,0,1
jreback,rosnfeld,16,8,1,2014-07,0,0,0
jreback,rosnfeld,6,16,2,2014-08,0,0,6
jreback,rosnfeld,6,8,3,2014-10,0,0,0
jreback,rosnfeld,3,6,2,2015-05,0,0,2
jreback,rosnfeld,2,4,1,2015-06,0,0,0
jreback,rosnfeld,9,10,2,2015-08,1,0,0
jreback,rosnfeld,7,11,1,2015-09,0,0,0
jreback,rosnfeld,1,2,1,2015-10,0,0,0
jreback,rosnfeld,3,9,2,2016-02,0,0,1
jreback,rosnfeld,0,2,1,2017-05,0,0,0
jreback,rosnfeld,1,2,1,2017-07,0,0,0
jreback,rossant,11,9,1,2013-04,0,0,1
jreback,rosygupta,2,9,2,2017-06,0,0,1
jreback,rotuna,0,2,1,2019-01,0,0,0
jreback,rouzazari,11,20,5,2017-01,3,0,5
jreback,rouzazari,4,7,2,2017-02,0,0,0
jreback,rouzazari,19,23,4,2017-03,0,0,6
jreback,rouzazari,2,4,1,2017-04,0,0,1
jreback,rouzazari,0,4,1,2017-05,0,0,0
jreback,rouzazari,1,3,1,2017-07,0,0,1
jreback,rouzazari,2,3,1,2017-11,0,0,0
jreback,roveo,0,2,1,2014-06,0,0,0
jreback,roycoding,1,2,1,2016-05,0,0,0
jreback,rpetchler,0,5,1,2014-10,0,0,0
jreback,rredburn,1,2,1,2017-10,0,0,0
jreback,rs2,51,22,3,2016-04,1,0,1
jreback,rs2,2,3,1,2016-05,0,0,0
jreback,rs2,0,2,1,2016-09,0,0,0
jreback,rs481,2,5,1,2017-10,0,0,0
jreback,rsdenijs,3,5,1,2016-02,0,0,0
jreback,rsdenijs,1,2,1,2016-04,0,0,0
jreback,rsdenijs,1,4,1,2016-05,0,0,0
jreback,rsheftel,10,8,1,2017-02,0,0,0
jreback,rsignell-usgs,0,2,1,2018-02,0,0,0
jreback,rsmith31415,3,5,1,2013-08,0,0,1
jreback,rsmith54,13,9,2,2016-09,0,0,1
jreback,rspeer,20,12,2,2016-02,0,0,0
jreback,rspeer,1,2,1,2017-03,0,0,0
jreback,rstoneback,13,10,1,2014-09,0,0,1
jreback,rth,1,3,1,2016-09,0,0,0
jreback,rth,1,6,2,2018-09,0,0,0
jreback,rth,2,3,1,2018-11,0,0,0
jreback,rth,3,7,1,2019-01,1,0,3
jreback,rtkaleta,0,2,1,2016-09,1,0,0
jreback,rtkaleta,1,3,1,2017-11,0,0,0
jreback,rtlee9,2,4,1,2018-09,0,0,0
jreback,rtlee9,0,2,1,2018-10,1,0,0
jreback,rubennj,1,4,1,2015-02,0,0,1
jreback,rubennj,1,3,1,2015-03,0,0,1
jreback,rubennj,10,9,1,2015-10,0,0,2
jreback,rubennj,2,3,1,2016-03,0,0,0
jreback,ruiann,12,12,1,2017-09,6,0,0
jreback,ruidc,26,16,1,2013-01,0,0,12
jreback,ruidc,78,24,1,2013-09,4,0,8
jreback,ruidc,18,13,2,2013-10,1,0,0
jreback,ruidc,75,36,2,2014-01,6,0,12
jreback,ruidc,17,12,1,2014-02,2,0,2
jreback,ruidc,6,5,1,2014-07,0,0,0
jreback,ruidc,12,14,2,2014-08,0,0,0
jreback,ruidc,54,32,3,2015-08,1,0,2
jreback,rumbin,4,6,1,2016-02,0,0,2
jreback,ruoyu0088,0,2,1,2015-02,0,0,0
jreback,ruoyu0088,0,2,1,2015-04,0,0,0
jreback,ruoyu0088,1,2,1,2016-03,0,0,0
jreback,ruoyu0088,6,8,1,2016-05,2,0,0
jreback,russlamb,1,2,1,2017-03,0,0,0
jreback,rustyrazorblade,2,3,1,2015-08,0,0,0
jreback,rv816,0,3,1,2016-02,0,0,0
jreback,ryanbressler,6,5,1,2017-12,0,0,0
jreback,ryankarlos,18,12,1,2018-06,0,0,0
jreback,ryankarlos,2,3,1,2018-10,0,0,0
jreback,ryankarlos,5,8,2,2018-11,0,0,0
jreback,ryankarlos,1,3,1,2018-12,0,0,0
jreback,ryankarlos,2,5,1,2019-01,0,0,0
jreback,ryankarlos,0,2,1,2019-03,0,0,0
jreback,ryankarlos,3,7,1,2019-04,0,0,0
jreback,ryanorsinger,1,4,1,2019-01,0,0,0
jreback,ryanpeach,2,3,1,2017-01,0,0,0
jreback,ryanshrott,1,2,1,2017-07,0,0,0
jreback,s-trooper,1,2,1,2017-09,0,0,1
jreback,saddy001,0,2,1,2017-02,0,0,0
jreback,sadruddin,8,6,1,2013-10,0,0,0
jreback,sadruddin,17,18,2,2014-01,0,0,0
jreback,sadruddin,8,6,1,2014-02,0,0,0
jreback,sadruddin,0,2,1,2016-12,0,0,0
jreback,sahildua2305,30,37,8,2016-07,0,0,3
jreback,sahildua2305,1,2,1,2016-09,0,0,0
jreback,sahildua2305,4,7,2,2016-10,0,0,0
jreback,sahildua2305,2,3,1,2016-12,0,0,0
jreback,saitam1,4,4,1,2017-07,0,0,0
jreback,sakarpanta,1,2,1,2019-04,0,0,0
jreback,sakulkar,1,2,1,2016-03,0,0,0
jreback,sakurai-youhei,1,2,1,2016-09,0,0,0
jreback,sam-cohan,6,5,1,2017-11,0,0,0
jreback,sam-cohan,2,4,1,2018-02,0,0,0
jreback,sam-s,5,7,1,2017-11,0,4,0
jreback,samcan,1,5,2,2018-10,0,0,0
jreback,samcan,3,7,1,2018-11,0,0,0
jreback,samkennerly,0,2,1,2016-12,0,0,0
jreback,samkuehn,2,8,1,2016-03,4,0,0
jreback,samronsin,0,2,1,2018-11,0,0,0
jreback,samspills,5,8,1,2019-01,1,0,1
jreback,samuelclark,2,8,2,2015-09,0,0,2
jreback,samueljohn,2,3,1,2015-11,0,0,2
jreback,samuelsinayoko,4,6,1,2019-03,0,0,2
jreback,samuelsinayoko,1,2,1,2019-04,0,0,0
jreback,samzhang111,1,2,1,2016-01,0,0,0
jreback,sanand0,0,2,1,2013-12,0,0,0
jreback,sancau,1,2,1,2017-03,0,0,1
jreback,sandbox,1,4,1,2015-11,0,0,1
jreback,sandeepdas,4,7,1,2018-04,0,0,0
jreback,sandhujasmine,0,3,1,2015-11,0,0,0
jreback,sandorkazi,0,3,1,2014-02,1,0,0
jreback,sandys,15,10,1,2016-02,0,0,15
jreback,sanguineturtle,1,4,1,2014-08,0,0,1
jreback,sanmai-NL,1,2,1,2014-03,0,0,0
jreback,santegoeds,1,2,1,2015-06,0,0,0
jreback,santegoeds,38,20,3,2015-07,0,0,2
jreback,saroele,0,3,1,2015-10,0,0,0
jreback,saullocastro,0,2,1,2013-06,0,0,0
jreback,saurav2608,4,9,1,2018-11,0,0,0
jreback,saurav2608,26,30,6,2018-12,0,0,0
jreback,saurav2608,11,13,3,2019-01,0,1,0
jreback,saurav2608,31,24,3,2019-02,1,0,3
jreback,saurav2608,2,3,1,2019-03,0,0,0
jreback,sbasumal,2,3,1,2017-07,0,0,0
jreback,sboehler,6,8,1,2014-05,0,0,6
jreback,sboehler,1,2,1,2014-08,0,0,0
jreback,sborgeson,9,11,2,2015-06,0,0,8
jreback,sbtlaarzc,3,4,1,2015-09,0,0,0
jreback,sbuser,2,3,1,2016-04,0,0,0
jreback,scarabeusiv,3,4,1,2019-02,0,0,0
jreback,scari,2,3,1,2015-04,0,0,0
jreback,scari,14,11,2,2015-05,0,0,0
jreback,scari,0,5,1,2015-06,1,0,0
jreback,scari,9,8,1,2015-07,0,0,0
jreback,scari,2,4,1,2015-10,0,0,0
jreback,scari,2,8,2,2016-01,0,0,1
jreback,scari,3,6,2,2016-02,0,0,0
jreback,scari,2,3,1,2018-08,0,0,0
jreback,scarrucciu,1,3,1,2015-06,0,0,0
jreback,scarrucciu,3,5,1,2015-08,0,0,1
jreback,schettino72,3,5,2,2015-07,0,0,2
jreback,schettino72,6,8,2,2018-06,0,0,0
jreback,scheung38,3,5,2,2017-01,0,0,0
jreback,scheung38,0,2,1,2017-09,0,0,0
jreback,schmohlio,8,13,1,2015-03,0,0,0
jreback,schodge,5,8,1,2014-02,2,0,2
jreback,schodge,0,2,1,2014-03,0,0,0
jreback,scholz,1,2,1,2017-11,0,0,0
jreback,schryer,2,6,2,2015-02,0,0,0
jreback,schwallie,3,4,1,2013-04,0,0,0
jreback,schwallie2,10,9,1,2015-10,0,0,0
jreback,sciunto,5,9,1,2016-03,2,0,0
jreback,scls19fr,0,3,1,2014-02,0,0,0
jreback,scls19fr,23,13,1,2014-07,0,0,3
jreback,scls19fr,1,3,1,2014-11,0,0,1
jreback,scls19fr,4,12,4,2014-12,0,0,0
jreback,scls19fr,1,5,1,2015-01,0,0,0
jreback,scls19fr,3,5,1,2015-04,0,0,0
jreback,scls19fr,2,3,1,2015-05,0,0,0
jreback,scls19fr,10,9,2,2015-06,0,0,0
jreback,scls19fr,1,2,1,2015-07,0,0,0
jreback,scls19fr,4,7,2,2015-11,0,0,0
jreback,scls19fr,0,2,1,2016-02,0,0,0
jreback,scls19fr,4,4,1,2016-12,0,0,0
jreback,scls19fr,9,7,1,2017-08,0,0,0
jreback,scls19fr,2,9,4,2017-09,0,0,0
jreback,scls19fr,1,2,1,2017-11,0,0,0
jreback,scls19fr,2,3,1,2018-02,0,0,0
jreback,scoder,1,4,1,2018-11,0,0,0
jreback,scootty1,0,2,1,2018-06,0,0,0
jreback,scottkidder,8,16,4,2013-01,1,0,4
jreback,scottkidder,1,5,1,2013-02,0,0,1
jreback,sdementen,1,5,1,2014-03,2,0,0
jreback,sdementen,3,8,3,2016-08,1,1,0
jreback,sdementen,8,12,2,2017-01,1,0,1
jreback,sdementen,87,26,1,2017-03,6,1,9
jreback,sdementen,0,2,1,2017-06,0,0,0
jreback,sdispater,0,2,1,2017-07,0,0,0
jreback,se7entyse7en,3,4,1,2016-07,0,0,0
jreback,sealauren,1,2,1,2014-03,0,0,0
jreback,sean-schaefer,60,21,1,2013-07,0,0,48
jreback,sean-schaefer,10,12,1,2014-10,0,0,1
jreback,sean-schaefer,4,6,1,2014-11,1,0,0
jreback,sean-schaefer,1,3,1,2015-01,0,0,0
jreback,seanDot7,0,2,1,2016-08,0,0,0
jreback,seandickert,1,2,1,2018-02,0,0,0
jreback,seanlaw,2,8,2,2016-07,0,0,0
jreback,seanlseymour,0,2,1,2018-12,0,0,0
jreback,seanv507,9,9,1,2015-06,0,0,0
jreback,seanv507,4,6,1,2016-01,1,0,0
jreback,seanyeh,1,7,1,2013-06,1,0,1
jreback,seanysull,1,2,1,2017-12,0,0,0
jreback,seberg,6,8,1,2014-01,0,0,0
jreback,sebhahn,2,9,2,2015-10,0,0,0
jreback,sebp,1,3,1,2015-03,0,0,0
jreback,sebp,2,7,2,2015-05,0,0,0
jreback,sebp,4,4,1,2015-06,0,0,0
jreback,sebpiq,2,5,1,2012-12,1,0,0
jreback,sechilds,1,3,1,2018-03,0,0,0
jreback,seibert,4,5,1,2015-06,0,0,0
jreback,selasley,6,7,1,2013-05,0,0,0
jreback,selasley,2,4,1,2013-06,0,0,0
jreback,selasley,1,2,1,2013-10,0,0,0
jreback,selasley,1,3,1,2014-10,0,0,0
jreback,selasley,115,28,1,2014-11,2,0,3
jreback,selasley,4,9,2,2014-12,0,0,3
jreback,selasley,6,14,3,2015-01,0,0,0
jreback,selasley,8,7,1,2015-02,0,0,0
jreback,selasley,0,2,1,2015-03,0,0,0
jreback,selasley,21,16,2,2016-01,0,0,2
jreback,selasley,2,3,1,2016-04,0,0,0
jreback,selik,2,3,1,2015-05,0,0,0
jreback,selik,4,6,1,2015-06,0,0,0
jreback,selik,2,4,1,2016-09,0,0,2
jreback,senaj,0,2,1,2019-03,0,0,0
jreback,sergeny,12,7,1,2014-12,0,0,12
jreback,sergeny,2,3,1,2015-04,0,0,0
jreback,sergeny,0,3,1,2015-06,0,0,0
jreback,sergeyf,1,2,1,2015-02,0,0,0
jreback,sergiopasra,0,3,1,2015-01,0,0,0
jreback,serrajo,4,4,1,2014-02,0,0,0
jreback,seth-a,46,16,1,2017-03,0,0,1
jreback,seth-p,6,7,2,2014-05,0,0,0
jreback,seth-p,21,26,5,2014-06,0,0,1
jreback,seth-p,141,64,5,2014-07,9,0,11
jreback,seth-p,223,126,12,2014-08,10,0,17
jreback,seth-p,266,163,16,2014-09,14,1,50
jreback,seth-p,2,3,1,2014-10,0,0,0
jreback,seth-p,5,18,3,2014-11,2,0,2
jreback,seth-p,4,10,3,2014-12,0,0,2
jreback,seth-p,7,9,2,2015-01,0,0,0
jreback,seth-p,14,23,4,2015-02,0,0,0
jreback,seth-p,1,2,1,2015-04,0,0,0
jreback,seth-p,21,10,1,2015-08,0,0,0
jreback,seth-p,6,6,1,2015-10,0,0,0
jreback,seth-p,3,9,2,2015-11,0,0,3
jreback,seth-p,4,5,1,2015-12,0,0,0
jreback,seth-p,10,19,3,2016-03,1,0,6
jreback,setjmp,0,2,1,2013-12,0,0,0
jreback,sevaader,2,3,1,2016-01,0,0,0
jreback,sfinkens,0,3,1,2013-11,0,0,0
jreback,sfromm-plm,1,2,1,2017-10,0,0,0
jreback,sglyon,2,8,1,2013-06,0,0,2
jreback,sglyon,0,2,1,2013-12,0,0,0
jreback,shadiakiki1986,0,3,1,2018-09,0,0,0
jreback,shadow-identity,2,3,1,2015-05,0,0,0
jreback,shadowleaves,0,3,1,2015-10,0,0,0
jreback,shafiquejamal,14,11,1,2014-07,0,0,8
jreback,shangyian,8,9,2,2018-02,0,0,0
jreback,shangyian,12,12,2,2018-03,0,0,0
jreback,shangyian,1,3,1,2018-07,0,0,0
jreback,shanmuga-cv,1,2,1,2015-12,0,0,0
jreback,sharad-vm,0,2,1,2018-05,0,0,0
jreback,shashispace,19,13,1,2014-05,0,0,9
jreback,shastri007,1,2,1,2017-09,0,0,0
jreback,shawnheide,14,18,3,2016-07,0,0,0
jreback,shawnheide,2,3,1,2016-10,0,0,0
jreback,shawnheide,1,3,1,2016-12,0,0,0
jreback,shengpu1126,0,2,1,2018-08,0,0,0
jreback,shenker,0,2,1,2018-09,0,0,0
jreback,shenker,3,4,1,2018-10,0,0,0
jreback,shivam6294,0,2,1,2016-06,0,0,0
jreback,shivam6294,1,3,1,2018-03,0,0,0
jreback,shoyer,3,5,1,2014-01,0,0,1
jreback,shoyer,4,7,2,2014-02,0,0,0
jreback,shoyer,2,11,1,2014-04,1,0,2
jreback,shoyer,29,24,4,2014-05,0,0,16
jreback,shoyer,25,33,6,2014-06,2,0,4
jreback,shoyer,44,51,8,2014-07,1,0,12
jreback,shoyer,47,65,9,2014-08,8,0,23
jreback,shoyer,88,96,12,2014-09,2,0,15
jreback,shoyer,75,112,20,2014-10,1,0,13
jreback,shoyer,174,138,24,2014-11,12,0,105
jreback,shoyer,69,119,28,2014-12,1,0,22
jreback,shoyer,149,201,44,2015-01,8,1,29
jreback,shoyer,72,111,27,2015-02,10,1,28
jreback,shoyer,134,163,30,2015-03,4,0,28
jreback,shoyer,133,254,57,2015-04,3,1,39
jreback,shoyer,63,124,34,2015-05,3,3,12
jreback,shoyer,125,169,32,2015-06,6,1,21
jreback,shoyer,82,129,25,2015-07,9,0,9
jreback,shoyer,78,134,25,2015-08,4,4,33
jreback,shoyer,70,95,20,2015-09,1,0,16
jreback,shoyer,30,67,14,2015-10,0,0,11
jreback,shoyer,18,47,12,2015-11,1,0,10
jreback,shoyer,40,65,14,2015-12,2,1,3
jreback,shoyer,78,93,15,2016-01,6,0,10
jreback,shoyer,21,38,7,2016-02,4,1,4
jreback,shoyer,20,44,10,2016-03,0,2,3
jreback,shoyer,43,51,7,2016-04,0,0,1
jreback,shoyer,62,72,11,2016-05,7,1,21
jreback,shoyer,41,61,8,2016-06,2,0,10
jreback,shoyer,8,45,9,2016-07,4,0,5
jreback,shoyer,60,76,17,2016-08,2,0,30
jreback,shoyer,32,40,7,2016-09,0,0,5
jreback,shoyer,11,22,6,2016-10,0,0,0
jreback,shoyer,4,8,2,2016-11,0,0,0
jreback,shoyer,6,20,5,2016-12,1,0,3
jreback,shoyer,17,45,9,2017-01,1,0,14
jreback,shoyer,23,45,6,2017-02,2,0,4
jreback,shoyer,53,62,6,2017-03,5,1,28
jreback,shoyer,12,34,5,2017-04,0,0,4
jreback,shoyer,35,26,4,2017-05,0,0,17
jreback,shoyer,4,8,2,2017-06,0,0,0
jreback,shoyer,11,27,8,2017-07,1,0,2
jreback,shoyer,13,28,6,2017-08,0,0,3
jreback,shoyer,1,2,1,2017-09,0,0,1
jreback,shoyer,10,13,2,2017-10,0,0,2
jreback,shoyer,10,16,5,2017-11,0,0,1
jreback,shoyer,4,24,6,2017-12,1,0,2
jreback,shoyer,12,16,4,2018-01,0,0,1
jreback,shoyer,4,12,3,2018-02,0,0,0
jreback,shoyer,6,14,4,2018-03,0,0,2
jreback,shoyer,2,4,2,2018-07,0,0,0
jreback,shoyer,0,2,1,2018-08,0,0,0
jreback,shoyer,5,10,2,2018-10,1,0,3
jreback,shoyer,11,11,1,2018-11,0,0,6
jreback,shoyer,5,17,2,2018-12,0,0,3
jreback,shoyer,24,27,5,2019-01,0,0,0
jreback,shruti1105,8,6,1,2018-02,0,0,0
jreback,shsymoen,0,2,1,2017-07,0,0,0
jreback,shura-v,2,4,1,2014-01,0,0,1
jreback,shura-v,0,3,1,2014-05,0,0,0
jreback,shura-v,1,2,1,2014-07,0,0,0
jreback,shuuchen,1,2,1,2017-01,0,0,0
jreback,sideeye,2,3,1,2018-09,0,0,0
jreback,sieben,4,4,1,2015-11,0,0,0
jreback,sighingnow,7,12,3,2019-03,2,0,2
jreback,silentsnooc,2,3,1,2017-06,0,0,0
jreback,simjega,0,3,1,2015-04,0,0,0
jreback,simomo,6,11,2,2013-03,2,0,0
jreback,simomo,2,3,1,2013-07,0,0,0
jreback,simongibbons,4,6,1,2017-10,0,0,0
jreback,simonjayhawkins,4,10,3,2018-09,0,0,0
jreback,simonjayhawkins,9,19,5,2018-11,1,0,0
jreback,simonjayhawkins,13,24,8,2018-12,0,0,1
jreback,simonjayhawkins,21,37,10,2019-01,0,0,6
jreback,simonjayhawkins,48,52,11,2019-02,1,1,0
jreback,simonjayhawkins,56,64,18,2019-03,0,0,4
jreback,simonjayhawkins,12,16,3,2019-04,1,0,0
jreback,simonm3,11,10,2,2016-05,0,0,1
jreback,simonm3,0,3,1,2016-06,0,0,0
jreback,simonm3,2,4,1,2016-10,0,0,0
jreback,simonm3,1,3,1,2016-11,0,0,1
jreback,simplygood,3,6,1,2014-07,0,0,0
jreback,sinhrks,28,30,6,2014-03,1,0,1
jreback,sinhrks,82,87,16,2014-04,1,0,6
jreback,sinhrks,62,73,20,2014-05,1,0,2
jreback,sinhrks,135,119,25,2014-06,0,0,7
jreback,sinhrks,224,204,35,2014-07,1,1,12
jreback,sinhrks,74,100,18,2014-08,5,0,5
jreback,sinhrks,6,12,3,2014-09,0,0,0
jreback,sinhrks,2,4,1,2014-11,0,0,0
jreback,sinhrks,7,10,3,2014-12,0,0,1
jreback,sinhrks,35,52,15,2015-01,0,0,6
jreback,sinhrks,5,13,3,2015-02,0,0,0
jreback,sinhrks,68,85,21,2015-04,0,0,6
jreback,sinhrks,55,91,28,2015-05,0,0,6
jreback,sinhrks,42,91,23,2015-06,2,0,6
jreback,sinhrks,66,98,28,2015-07,1,0,0
jreback,sinhrks,50,93,25,2015-08,0,0,8
jreback,sinhrks,40,55,12,2015-09,0,0,6
jreback,sinhrks,50,77,16,2015-10,0,0,5
jreback,sinhrks,22,50,14,2015-11,0,0,0
jreback,sinhrks,16,24,7,2015-12,0,0,0
jreback,sinhrks,3,6,2,2016-01,0,0,0
jreback,sinhrks,3,7,3,2016-02,0,0,0
jreback,sinhrks,72,79,19,2016-03,0,0,4
jreback,sinhrks,128,154,42,2016-04,0,0,0
jreback,sinhrks,87,122,29,2016-05,1,0,7
jreback,sinhrks,37,70,13,2016-06,0,0,2
jreback,sinhrks,91,157,47,2016-07,1,0,5
jreback,sinhrks,168,196,42,2016-08,4,1,16
jreback,sinhrks,3,9,2,2016-09,0,0,1
jreback,sinhrks,3,9,3,2016-10,0,0,0
jreback,sinhrks,9,21,6,2016-11,0,0,0
jreback,sinhrks,13,29,6,2016-12,0,0,0
jreback,sinhrks,13,21,6,2017-01,0,0,0
jreback,sinhrks,3,6,3,2017-02,0,0,0
jreback,sinhrks,5,11,3,2017-09,0,0,0
jreback,sinhrks,4,6,2,2017-10,0,0,0
jreback,sinhrks,2,3,1,2017-11,0,0,0
jreback,sinhrks,1,2,1,2017-12,0,0,1
jreback,sinhrks,6,5,1,2018-10,0,0,0
jreback,sinhrks,0,2,1,2018-11,0,0,0
jreback,sinhrks,6,9,2,2019-01,0,0,0
jreback,sionking,0,3,1,2018-05,0,0,0
jreback,sirhc78,0,2,1,2018-02,0,0,0
jreback,sirinath,2,4,1,2014-03,0,0,0
jreback,sirinath,0,3,1,2015-01,0,0,0
jreback,sivakar12,1,2,1,2018-06,0,0,0
jreback,sixtysecond,8,9,1,2015-07,2,2,0
jreback,sjdenny,12,7,1,2015-08,0,0,0
jreback,sjdv1982,12,7,1,2018-12,0,0,0
jreback,sjev,0,5,1,2017-07,2,0,0
jreback,sjlnk,3,5,1,2014-09,0,0,1
jreback,sk8asd123,2,3,1,2013-09,0,0,0
jreback,skaae,3,4,1,2018-02,0,0,0
jreback,skalyanapu-mtuity,4,6,1,2017-03,0,0,0
jreback,skatenerd,3,6,2,2018-10,0,0,0
jreback,skellys,1,2,1,2015-02,0,0,0
jreback,skycaptain,7,7,1,2014-11,0,0,1
jreback,skycaptain,2,3,1,2015-08,0,0,0
jreback,skycaptain,3,4,1,2015-11,0,0,0
jreback,skynss,21,29,3,2017-07,6,1,5
jreback,skynss,4,6,1,2017-08,0,0,2
jreback,skynss,1,2,1,2017-10,0,0,1
jreback,sldion,1,3,1,2016-04,0,0,0
jreback,sleepdeprivation,11,11,2,2017-03,0,0,0
jreback,sleibman,2,3,1,2014-03,0,0,0
jreback,slowkow,12,8,1,2013-06,0,0,0
jreback,sluo1989,2,4,2,2017-12,0,0,0
